상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,17회,좌석수
2019-07-28,02관,,"11:20,  라이온 킹(디지털더빙),  6,000원","13:30,  레드슈즈(디지털더빙),  6,000원",,"17:15,  라이온 킹(디지털더빙),  6,000원",,"21:35,  롱 샷(디지털),  6,000원",,"15:15,  나랏말싸미(디지털),  6,000원","19:25,  라이온 킹(디지털),  6,000원","09:35,  레드슈즈(디지털더빙),  6,000원",,,,,,,39
2019-07-29,01관,,"11:45,  나랏말싸미(디지털),  6,000원","13:50,  레드슈즈(디지털더빙),  6,000원","15:35,  나랏말싸미(디지털),  6,000원",,"19:45,  나랏말싸미(디지털),  6,000원","21:50,  나랏말싸미(디지털),  6,000원","09:35,  라이온 킹(디지털),  6,000원","17:35,  라이온 킹(디지털더빙),  6,000원",,,,,,,,,59
2019-07-29,02관,,,,,"18:00,  극장판 엉덩이 탐정: 화려한 사건 수첩(디지털더빙),  6,000원","19:20,  라이온 킹(디지털),  6,000원","21:30,  롱 샷(디지털),  6,000원","09:20,  라이온 킹(디지털더빙),  6,000원","13:40,  라이온 킹(디지털더빙),  6,000원","11:30,  라이온 킹(디지털),  6,000원","15:50,  라이온 킹(디지털),  6,000원",,,,,,,39
2019-07-30,01관,,"11:45,  나랏말싸미(디지털),  6,000원","13:45,  레드슈즈(디지털더빙),  6,000원",,,"19:45,  나랏말싸미(디지털),  6,000원","21:50,  나랏말싸미(디지털),  6,000원",,"15:25,  라이온 킹(디지털더빙),  6,000원","17:35,  라이온 킹(디지털),  6,000원","09:35,  라이온 킹(디지털더빙),  6,000원",,,,,,,59
2019-07-30,02관,"09:20,  천로역정: 천국을 찾아서(디지털더빙),  6,000원","11:30,  라이온 킹(디지털더빙),  6,000원",,"19:20,  라이온 킹(디지털),  6,000원","13:40,  나이트메어 시네마(디지털),  6,000원","21:30,  롱 샷(디지털),  6,000원","15:50,  극장판 엉덩이 탐정: 화려한 사건 수첩(디지털더빙),  6,000원","17:10,  레드슈즈(디지털더빙),  5,000원",,,,,,,,,,39
2019-07-31,01관,"09:10,  레드슈즈(디지털더빙),  5,000원","10:55,  사자(디지털),  5,000원","13:15,  사자(디지털),  5,000원","15:35,  엑시트(디지털),  5,000원","17:30,  사자(디지털),  5,000원","19:50,  사자(디지털),  5,000원","22:10,  사자(디지털),  5,000원",,,,,,,,,,,59
2019-07-31,02관,"09:30,  마이펫의 이중생활 2(디지털더빙),  5,000원","11:05,  엑시트(디지털),  5,000원","12:55,  마이펫의 이중생활 2(디지털더빙),  5,000원","14:30,  마이펫의 이중생활 2(디지털더빙),  5,000원",,"18:35,  엑시트(디지털),  5,000원","20:30,  엑시트(디지털),  5,000원","16:15,  라이온 킹(디지털더빙),  5,000원","22:25,  나랏말싸미(디지털),  5,000원",,,,,,,,,39
2019-08-01,01관,,,"13:15,  사자(디지털),  6,000원","15:35,  엑시트(디지털),  6,000원",,"19:50,  사자(디지털),  6,000원","22:10,  사자(디지털),  6,000원","17:30,  나랏말싸미(디지털),  6,000원","09:40,  레드슈즈(디지털더빙),  6,000원","11:30,  마이펫의 이중생활 2(디지털더빙),  6,000원",,,,,,,,59
2019-08-01,02관,,,,"14:30,  마이펫의 이중생활 2(디지털더빙),  6,000원",,"18:30,  엑시트(디지털),  6,000원","20:30,  엑시트(디지털),  6,000원",,,,"12:55,  마이펫의 이중생활 2(디지털더빙),  6,000원",,"11:05,  엑시트(디지털),  6,000원","16:15,  라이온 킹(디지털더빙),  6,000원","08:50,  롱 샷(디지털)","22:25,  엑시트(디지털),  6,000원",,39
2019-08-02,01관,"09:10,  레드슈즈(디지털더빙),  6,000원","10:50,  사자(디지털),  6,000원","13:15,  사자(디지털),  6,000원","15:35,  엑시트(디지털),  6,000원",,"19:40,  사자(디지털),  6,000원","22:05,  사자(디지털),  6,000원","17:30,  나랏말싸미(디지털),  6,000원",,,,,,,,,,59
2019-08-02,02관,"09:25,  마이펫의 이중생활 2(디지털더빙),  6,000원",,"14:40,  마이펫의 이중생활 2(디지털더빙),  6,000원","12:45,  엑시트(디지털),  6,000원",,"18:35,  엑시트(디지털),  6,000원","20:30,  엑시트(디지털),  6,000원",,,"11:00,  레드슈즈(디지털더빙),  6,000원","16:20,  라이온 킹(디지털더빙),  6,000원","22:25,  엑시트(디지털),  6,000원",,,,,,39
2019-08-03,01관,"09:10,  레드슈즈(디지털더빙),  6,000원","10:50,  사자(디지털),  6,000원",,"15:35,  엑시트(디지털),  6,000원","17:30,  사자(디지털),  6,000원",,"22:10,  사자(디지털),  6,000원","20:00,  엑시트(디지털),  6,000원","13:25,  엑시트(디지털),  6,000원",,,,,,,,,59
2019-08-03,02관,"09:30,  마이펫의 이중생활 2(디지털더빙),  6,000원","11:05,  엑시트(디지털),  6,000원","13:00,  마이펫의 이중생활 2(디지털더빙),  6,000원","14:35,  마이펫의 이중생활 2(디지털더빙),  6,000원","16:15,  라이온 킹(디지털더빙),  6,000원","18:35,  엑시트(디지털),  6,000원","20:30,  나랏말싸미(디지털),  6,000원","22:30,  엑시트(디지털),  6,000원",,,,,,,,,,39
2019-08-04,01관,"09:10,  레드슈즈(디지털더빙),  6,000원","10:50,  사자(디지털),  6,000원",,"15:35,  엑시트(디지털),  6,000원","17:30,  사자(디지털),  6,000원",,"22:10,  사자(디지털),  6,000원","20:00,  엑시트(디지털),  6,000원","13:25,  엑시트(디지털),  6,000원",,,,,,,,,59
2019-08-04,02관,"09:30,  마이펫의 이중생활 2(디지털더빙),  6,000원","11:05,  엑시트(디지털),  6,000원","13:00,  마이펫의 이중생활 2(디지털더빙),  6,000원","14:35,  마이펫의 이중생활 2(디지털더빙),  6,000원","16:15,  라이온 킹(디지털더빙),  6,000원","18:35,  엑시트(디지털),  6,000원","20:30,  나랏말싸미(디지털),  6,000원","22:30,  엑시트(디지털),  6,000원","24:25,  롱 샷(디지털)",,,,,,,,,39
2019-08-05,01관,"09:35,  레드슈즈(디지털더빙),  6,000원","11:20,  사자(디지털),  6,000원",,"15:35,  엑시트(디지털),  6,000원","17:30,  사자(디지털),  6,000원","13:40,  엑시트(디지털),  6,000원","20:00,  엑시트(디지털),  6,000원","21:55,  사자(디지털),  6,000원",,,,,,,,,,59
2019-08-05,02관,"09:30,  마이펫의 이중생활 2(디지털더빙),  6,000원","11:05,  엑시트(디지털),  6,000원","13:00,  마이펫의 이중생활 2(디지털더빙),  6,000원","14:35,  마이펫의 이중생활 2(디지털더빙),  6,000원","16:15,  라이온 킹(디지털더빙),  6,000원","18:25,  엑시트(디지털),  6,000원","20:20,  나랏말싸미(디지털),  6,000원","22:25,  엑시트(디지털),  6,000원",,,,,,,,,,39
2019-08-06,01관,"09:30,  레드슈즈(디지털더빙),  6,000원","11:15,  사자(디지털),  6,000원",,"15:35,  엑시트(디지털),  6,000원","17:30,  사자(디지털),  6,000원","13:35,  나랏말싸미(디지털),  6,000원","19:55,  엑시트(디지털),  6,000원","21:50,  사자(디지털),  6,000원",,,,,,,,,,59
2019-08-06,02관,"09:20,  마이펫의 이중생활 2(디지털더빙),  6,000원","10:55,  엑시트(디지털),  6,000원","12:50,  마이펫의 이중생활 2(디지털더빙),  6,000원","14:30,  마이펫의 이중생활 2(디지털더빙),  6,000원","16:05,  라이온 킹(디지털더빙),  6,000원","18:15,  엑시트(디지털),  6,000원","20:10,  사자(디지털),  6,000원","22:30,  엑시트(디지털),  6,000원","24:25,  롱 샷(디지털)",,,,,,,,,39
2019-08-07,01관,,"12:00,  봉오동 전투(디지털),  6,000원","14:30,  봉오동 전투(디지털),  6,000원","17:00,  엑시트(디지털),  6,000원","18:55,  봉오동 전투(디지털),  6,000원","21:25,  봉오동 전투(디지털),  6,000원","09:40,  롱 샷(디지털)",,,,,,,,,,,59
2019-08-07,02관,"08:50,  마이펫의 이중생활 2(디지털더빙),  6,000원","10:25,  엑시트(디지털),  6,000원","12:20,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","14:10,  마이펫의 이중생활 2(디지털더빙),  6,000원","15:45,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","17:35,  사자(디지털),  6,000원","19:55,  엑시트(디지털),  6,000원","21:50,  엑시트(디지털),  6,000원",,,,,,,,,,39
2019-08-08,01관,"09:30,  봉오동 전투(디지털),  6,000원","11:55,  봉오동 전투(디지털),  6,000원","14:25,  봉오동 전투(디지털),  6,000원","16:55,  엑시트(디지털),  6,000원","18:50,  봉오동 전투(디지털),  6,000원","21:20,  봉오동 전투(디지털),  6,000원",,,,,,,,,,,,59
2019-08-08,02관,,"12:20,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","15:45,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","17:35,  사자(디지털),  6,000원","19:55,  엑시트(디지털),  6,000원","21:50,  엑시트(디지털),  6,000원","08:50,  마이펫의 이중생활 2(디지털더빙)","10:25,  엑시트(디지털),  6,000원","14:10,  마이펫의 이중생활 2(디지털더빙),  6,000원",,,,,,,,,39
2019-08-09,01관,,,"14:25,  봉오동 전투(디지털),  6,000원","16:55,  엑시트(디지털),  6,000원","18:50,  봉오동 전투(디지털),  6,000원","21:20,  봉오동 전투(디지털),  6,000원","12:05,  엑시트(디지털),  6,000원","09:40,  봉오동 전투(디지털),  6,000원",,,,,,,,,,59
2019-08-09,02관,,"12:20,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","15:45,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","17:35,  사자(디지털),  6,000원","19:55,  엑시트(디지털),  6,000원","21:50,  엑시트(디지털),  6,000원","08:50,  마이펫의 이중생활 2(디지털더빙),  6,000원","10:25,  엑시트(디지털),  6,000원","14:10,  마이펫의 이중생활 2(디지털더빙),  6,000원",,,,,,,,,39
2019-08-10,01관,"09:40,  봉오동 전투(디지털),  6,000원",,"14:25,  봉오동 전투(디지털),  6,000원","16:55,  엑시트(디지털),  6,000원","18:50,  봉오동 전투(디지털),  6,000원","21:20,  봉오동 전투(디지털),  6,000원","12:05,  엑시트(디지털),  6,000원",,,,,,,,,,,59
2019-08-10,02관,,"12:20,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","15:45,  앵그리 버드 2: 독수리 왕국의 침공(디지털더빙),  6,000원","17:35,  사자(디지털),  6,000원","19:55,  엑시트(디지털),  6,000원","21:50,  엑시트(디지털),  6,000원","08:50,  마이펫의 이중생활 2(디지털더빙),  6,000원","10:25,  엑시트(디지털),  6,000원","14:10,  마이펫의 이중생활 2(디지털더빙),  6,000원",,,,,,,,,39
2019-08-11,01관,"09:30,  봉오동 전투(디지털),  6,000원","11:55,  봉오동 전투(디지털),  6,000원","14:25,  봉오동 전투(디지털),  6,000원","16:55,  엑시트(디지털),  6,000원","18:50,  봉오동 전투(디지털),  6,000원","21:20,  봉오동 전투(디지털),  6,000원",,,,,,,,,,,,59
