,영화명,개봉일,점유율집계일,개봉n일차(int),상영횟수,스크린수,좌석수,좌석판매율,매출액,누적매출액,관객수,누적관객수,F-rated,장르,배급사,감독1성별,작가성별,배우성별,F등급
896,조작된 도시,2017-02-09,2017-02-01,-8,4,4,953,94.4,5400000,23716000,900,3271,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
897,조작된 도시,2017-02-09,2017-02-02,-7,10,10,3000,100.0,24000000,47716000,3000,6271,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
898,조작된 도시,2017-02-09,2017-02-03,-6,3,3,911,82.3,4500000,52216000,750,7021,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
899,조작된 도시,2017-02-09,2017-02-06,-3,9,9,1816,100.0,14528000,66744000,1816,8837,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
900,조작된 도시,2017-02-09,2017-02-07,-2,34,34,7054,77.4,49941200,116685200,5457,14294,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
901,조작된 도시,2017-02-09,2017-02-08,-1,29,20,6273,62.3,31882000,148567200,3909,18203,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
902,조작된 도시,2017-02-09,2017-02-09,0,3503,771,678014,23.3,1177376000,1325943200,157669,175872,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
903,조작된 도시,2017-02-09,2017-02-10,1,3784,825,734607,25.4,1551046539,2876989739,186738,362610,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
904,조작된 도시,2017-02-09,2017-02-11,2,4495,1006,873233,40.5,2960746805,5837736544,353192,715802,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
905,조작된 도시,2017-02-09,2017-02-12,3,4471,1019,868911,41.1,2985432400,8823168944,356648,1072450,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
906,조작된 도시,2017-02-09,2017-02-13,4,4125,886,809405,16.1,978097300,9801266244,130484,1202934,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
907,조작된 도시,2017-02-09,2017-02-14,5,4173,900,820667,17.6,1084946500,10886212744,144305,1347239,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
908,조작된 도시,2017-02-09,2017-02-15,6,2878,686,528011,16.7,655763900,11541976644,88129,1435368,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
909,조작된 도시,2017-02-09,2017-02-16,7,2923,729,537191,14.1,566544100,12108520744,75708,1511076,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
910,조작된 도시,2017-02-09,2017-02-17,8,3218,773,601451,15.3,763363690,12871884434,91801,1602877,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
911,조작된 도시,2017-02-09,2017-02-18,9,3516,829,656848,29.3,1620878074,14492762508,192248,1795125,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
912,조작된 도시,2017-02-09,2017-02-19,10,3406,821,636875,28.1,1509223700,16001986208,179139,1974264,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
913,조작된 도시,2017-02-09,2017-02-20,11,3130,738,574845,11.0,473420400,16475406608,63134,2037398,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
914,조작된 도시,2017-02-09,2017-02-21,12,3145,747,573471,10.3,441554300,16916960908,59236,2096634,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
915,조작된 도시,2017-02-09,2017-02-22,13,1694,520,272762,21.6,350908200,17267869108,58961,2155595,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
916,조작된 도시,2017-02-09,2017-02-23,14,1661,500,260224,13.0,253174000,17521043108,33918,2189513,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
917,조작된 도시,2017-02-09,2017-02-24,15,1656,515,255509,14.6,309739128,17830782236,37363,2226876,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
918,조작된 도시,2017-02-09,2017-02-25,16,1691,545,257101,29.8,640086951,18470869187,76656,2303532,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
919,조작된 도시,2017-02-09,2017-02-26,17,1634,538,248511,30.6,636204600,19107073787,76007,2379539,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
920,조작된 도시,2017-02-09,2017-02-27,18,1596,498,239414,12.1,213595100,19320668887,28848,2408387,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
921,조작된 도시,2017-02-09,2017-02-28,19,1346,516,197195,16.1,231674300,19552343187,31737,2440124,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
922,조작된 도시,2017-02-09,2017-03-01,20,409,258,51695,35.7,149143600,19701486787,18446,2458570,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
923,조작된 도시,2017-02-09,2017-03-02,21,405,263,54727,7.3,29531400,19731018187,3996,2462566,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
924,조작된 도시,2017-02-09,2017-03-03,22,429,264,58387,9.1,43770800,19774788987,5293,2467859,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
925,조작된 도시,2017-02-09,2017-03-04,23,438,259,56494,22.4,104955000,19879743987,12629,2480488,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
926,조작된 도시,2017-02-09,2017-03-05,24,431,251,56245,21.2,99962400,19979706387,11901,2492389,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
927,조작된 도시,2017-02-09,2017-03-06,25,412,236,54220,7.1,27730300,20007436687,3820,2496209,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
928,조작된 도시,2017-02-09,2017-03-07,26,408,245,53723,6.3,24458700,20031895387,3377,2499586,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
929,조작된 도시,2017-02-09,2017-03-08,27,185,112,22484,5.9,9308500,20041203887,1329,2500915,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
930,조작된 도시,2017-02-09,2017-03-09,28,110,66,13656,6.4,6134900,20047338787,876,2501791,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
931,조작된 도시,2017-02-09,2017-03-10,29,118,73,14279,7.0,8051900,20055390687,995,2502786,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
932,조작된 도시,2017-02-09,2017-03-11,30,129,70,16215,15.6,20723500,20076114187,2523,2505309,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
933,조작된 도시,2017-02-09,2017-03-12,31,128,78,15975,13.6,18228600,20094342787,2177,2507486,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
934,조작된 도시,2017-02-09,2017-03-13,32,121,76,15621,4.4,5003500,20099346287,688,2508174,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
935,조작된 도시,2017-02-09,2017-03-14,33,132,87,17654,8.5,8594000,20107940287,1503,2509677,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
936,조작된 도시,2017-02-09,2017-03-15,34,132,82,16800,6.3,7035400,20114975687,1060,2510737,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
937,조작된 도시,2017-02-09,2017-03-16,35,29,27,3650,34.3,5373500,20120349187,1251,2511988,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
938,조작된 도시,2017-02-09,2017-03-17,36,4,2,549,27.9,825000,20121174187,153,2512141,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
939,조작된 도시,2017-02-09,2017-03-18,37,13,11,1700,24.7,2048400,20123222587,419,2512560,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
940,조작된 도시,2017-02-09,2017-03-19,38,4,2,516,16.1,613000,20123835587,83,2512643,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
941,조작된 도시,2017-02-09,2017-03-20,39,9,6,1358,4.6,449000,20124284587,63,2512706,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
942,조작된 도시,2017-02-09,2017-03-21,40,4,4,488,19.1,529000,20124813587,93,2512799,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
943,조작된 도시,2017-02-09,2017-03-22,41,7,6,1135,16.0,952000,20125765587,181,2512980,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
944,조작된 도시,2017-02-09,2017-03-23,42,5,5,935,19.6,938000,20126703587,183,2513163,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
945,조작된 도시,2017-02-09,2017-03-24,43,5,5,932,17.0,814000,20127517587,158,2513321,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
946,조작된 도시,2017-02-09,2017-03-25,44,5,5,830,22.5,1058000,20128575587,187,2513508,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
947,조작된 도시,2017-02-09,2017-03-26,45,5,5,829,19.9,843000,20129418587,165,2513673,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
948,조작된 도시,2017-02-09,2017-03-27,46,5,5,886,15.4,687500,20130106087,136,2513809,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
949,조작된 도시,2017-02-09,2017-03-28,47,5,5,920,18.9,913500,20131019587,174,2513983,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
950,조작된 도시,2017-02-09,2017-03-29,48,2,2,364,100.0,2912000,20133931587,364,2514347,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
951,조작된 도시,2017-02-09,2017-03-30,49,3,3,463,90.9,3344000,20137275587,421,2514768,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
952,조작된 도시,2017-02-09,2017-04-03,53,1,1,165,18.2,150000,20137425587,30,2514798,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
953,조작된 도시,2017-02-09,2017-04-06,56,1,1,36,97.2,210000,20137635587,35,2514833,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
954,조작된 도시,2017-02-09,2017-04-18,68,1,1,111,99.1,660000,20138295587,110,2514943,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
955,조작된 도시,2017-02-09,2017-09-02,205,1,1,186,100.0,1899000,20140194587,186,2515129,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
956,조작된 도시,2017-02-09,2017-10-15,248,1,1,186,100.0,1899000,20142093587,186,2515315,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
957,조작된 도시,2017-02-09,2017-11-25,289,1,1,186,100.0,1899000,20143992587,186,2515501,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
958,조작된 도시,2017-02-09,2019-07-26,897,1,1,89,100.0,712000,20144704587,89,2515590,0,"범죄,액션",씨제이이앤엠(주),남자,남자,남자,0
959,프리즌,2017-03-23,2017-03-06,-17,9,9,1544,73.1,8319000,8319000,1129,1129,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
960,프리즌,2017-03-23,2017-03-07,-16,16,16,2725,82.3,17219000,25538000,2243,3372,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
961,프리즌,2017-03-23,2017-03-08,-15,3,3,474,100.0,3556000,29094000,474,3846,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
962,프리즌,2017-03-23,2017-03-14,-9,14,14,3806,99.5,30603000,59697000,3788,7634,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
963,프리즌,2017-03-23,2017-03-15,-8,5,5,906,100.0,7943000,67640000,906,8540,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
964,프리즌,2017-03-23,2017-03-16,-7,1,1,221,0.0,0,67640000,0,8540,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
965,프리즌,2017-03-23,2017-03-17,-6,42,42,8344,99.6,74826000,142466000,8314,16854,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
966,프리즌,2017-03-23,2017-03-18,-5,1,1,134,100.0,1206000,143672000,134,16988,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
967,프리즌,2017-03-23,2017-03-19,-4,25,12,828,100.0,9108000,152780000,828,17816,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
968,프리즌,2017-03-23,2017-03-20,-3,17,17,3581,48.3,19302000,172082000,1731,19547,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
969,프리즌,2017-03-23,2017-03-21,-2,13,13,3402,104.4,28259000,200341000,3551,23098,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
970,프리즌,2017-03-23,2017-03-22,-1,2417,871,417184,20.4,661246800,861587800,85056,108154,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
971,프리즌,2017-03-23,2017-03-23,0,4234,909,783051,21.5,1257773300,2119361100,168336,276490,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
972,프리즌,2017-03-23,2017-03-24,1,4453,942,823411,23.6,1641165534,3760526634,194224,470714,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
973,프리즌,2017-03-23,2017-03-25,2,4889,1047,879442,45.8,3439513889,7200040523,403084,873798,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
974,프리즌,2017-03-23,2017-03-26,3,4772,1036,857768,43.1,3170344300,10370384823,369870,1243668,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
975,프리즌,2017-03-23,2017-03-27,4,4551,962,829064,15.9,987093300,11357478123,131499,1375167,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
976,프리즌,2017-03-23,2017-03-28,5,4555,977,827744,13.1,809719450,12167197573,108066,1483233,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
977,프리즌,2017-03-23,2017-03-29,6,3363,785,594420,22.9,808985100,12976182673,136337,1619570,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
978,프리즌,2017-03-23,2017-03-30,7,3383,771,600873,13.5,609911900,13586094573,81339,1700909,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
979,프리즌,2017-03-23,2017-03-31,8,3611,820,641984,17.3,934868387,14520962960,111341,1812250,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
980,프리즌,2017-03-23,2017-04-01,9,3854,908,689671,32.6,1938640180,16459603140,224529,2036779,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
981,프리즌,2017-03-23,2017-04-02,10,3766,881,672842,26.5,1538943500,17998546640,178045,2214824,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
982,프리즌,2017-03-23,2017-04-03,11,3505,787,616719,9.9,457732200,18456278840,60719,2275543,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
983,프리즌,2017-03-23,2017-04-04,12,3402,791,606145,8.5,387888000,18844166840,51701,2327244,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
984,프리즌,2017-03-23,2017-04-05,13,2775,661,474734,10.8,385939900,19230106740,51173,2378417,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
985,프리즌,2017-03-23,2017-04-06,14,2430,583,425292,11.2,356401900,19586508640,47467,2425884,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
986,프리즌,2017-03-23,2017-04-07,15,2572,627,448353,11.7,445426377,20031935017,52309,2478193,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
987,프리즌,2017-03-23,2017-04-08,16,2966,743,531104,19.2,885023470,20916958487,102167,2580360,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
988,프리즌,2017-03-23,2017-04-09,17,2879,725,518259,18.4,831151600,21748110087,95374,2675734,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
989,프리즌,2017-03-23,2017-04-10,18,2591,638,452786,7.1,241795200,21989905287,32013,2707747,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
990,프리즌,2017-03-23,2017-04-11,19,2585,646,449796,6.9,234043000,22223948287,31082,2738829,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
991,프리즌,2017-03-23,2017-04-12,20,1573,451,224813,7.8,132616200,22356564487,17603,2756432,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
992,프리즌,2017-03-23,2017-04-13,21,1497,445,215013,6.9,112757400,22469321887,14899,2771331,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
993,프리즌,2017-03-23,2017-04-14,22,1555,472,224277,9.2,174922600,22644244487,20584,2791915,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
994,프리즌,2017-03-23,2017-04-15,23,1310,494,183812,17.4,275359500,22919603987,32038,2823953,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
995,프리즌,2017-03-23,2017-04-16,24,1258,494,175475,14.9,226336700,23145940687,26181,2850134,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
996,프리즌,2017-03-23,2017-04-17,25,1370,449,189659,7.7,109731400,23255672087,14531,2864665,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
997,프리즌,2017-03-23,2017-04-18,26,1322,447,183031,5.9,81076700,23336748787,10861,2875526,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
998,프리즌,2017-03-23,2017-04-19,27,1318,447,183725,5.5,76113700,23412862487,10127,2885653,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
999,프리즌,2017-03-23,2017-04-20,28,629,332,81362,6.8,41412000,23454274487,5497,2891150,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1000,프리즌,2017-03-23,2017-04-21,29,653,348,85193,7.6,54883700,23509158187,6488,2897638,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1001,프리즌,2017-03-23,2017-04-22,30,652,349,85936,14.3,105377800,23614535987,12262,2909900,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1002,프리즌,2017-03-23,2017-04-23,31,634,347,83016,12.8,92897800,23707433787,10630,2920530,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1003,프리즌,2017-03-23,2017-04-24,32,671,334,88018,5.6,36667400,23744101187,4888,2925418,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1004,프리즌,2017-03-23,2017-04-25,33,644,334,85968,4.9,31025800,23775126987,4167,2929585,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1005,프리즌,2017-03-23,2017-04-26,34,58,40,7121,5.2,2444000,23777570987,367,2929952,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1006,프리즌,2017-03-23,2017-04-27,35,32,19,3543,3.6,989500,23778560487,128,2930080,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1007,프리즌,2017-03-23,2017-04-28,36,26,17,2840,6.3,1575000,23780135487,179,2930259,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1008,프리즌,2017-03-23,2017-04-29,37,21,14,2115,9.6,1724000,23781859487,202,2930461,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1009,프리즌,2017-03-23,2017-04-30,38,17,12,1852,8.4,1388000,23783247487,155,2930616,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1010,프리즌,2017-03-23,2017-05-01,39,21,10,2489,8.5,1533000,23784780487,212,2930828,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1011,프리즌,2017-03-23,2017-05-02,40,12,8,1527,4.5,496500,23785276987,69,2930897,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1012,프리즌,2017-03-23,2017-05-03,41,5,5,754,13.3,500000,23785776987,100,2930997,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1013,프리즌,2017-03-23,2017-05-04,42,5,5,730,13.7,500000,23786276987,100,2931097,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1014,프리즌,2017-03-23,2017-05-05,43,5,5,734,13.6,500000,23786776987,100,2931197,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1015,프리즌,2017-03-23,2017-05-06,44,5,5,730,13.7,500000,23787276987,100,2931297,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1016,프리즌,2017-03-23,2017-05-07,45,5,5,730,13.7,500000,23787776987,100,2931397,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
1017,프리즌,2017-03-23,2017-05-08,46,5,5,674,14.8,500000,23788276987,100,2931497,0,"범죄,액션",(주)쇼박스,남자,남자,남자,0
