순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
262,바나나쏭의 기적,2018.3.8,"870,000",0.0%,"70,835,200",325,"10,437",1,14,한국,한국,바른미디어,"(주)영화사 그램,(재)CBS",전체관람가,다큐멘터리,"송우용,지혜원",김재창
262,영하의 바람,2019.11.14,"2,833,000",0.0%,"2,975,000",325,351,2,5,한국,한국,"비밀의화원,브릿지 프로덕션",(주)영화사 진진,12세이상관람가,드라마,김유리,"권한솔,옥수분,신동미,박종환"
264,육체의 약속,1975.7.26,"646,000",0.0%,"5,322,000",323,"1,827",1,8,한국,한국,(주)동아수출공사,,12세이상관람가,멜로/로맨스,김기영,"이정길,김지미"
265,박하사탕,2000.1.1,"2,840,900",0.0%,"86,832,000",318,"9,759",6,31,한국,한국,"(주)이스트필름,파인하우스필름(주)","CGV아트하우스,(주)신도필림","18세관람가,청소년관람불가",드라마,이창동,"설경구,문소리,김여진,이병철,공형진,이대연,최덕문,박길수,지대한,유승목,손영순,박성연,정민성"
266,아이 캔 스피크,2017.9.21,"1,670,000",0.0%,"25,546,690,986",316,"3,282,587",2,5,한국,한국,"주식회사 영화사 시선,(주)명필름","롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",12세이상관람가,코미디,김현석,"나문희,이제훈,박철민,염혜란,성유빈,김소진,이상희,정연주,이지훈,손숙,박준서,이승민,이정현,홍상원,황연희,이재인,우지현,이신성,최수인,우상기,이대연,이정현,손성찬,정원창"
267,MSFF2019 절대악몽 2,,"1,845,000",0.0%,"1,845,000",312,312,1,2,한국,한국,,,,공포(호러),,
268,사범,2019.6.27,"1,819,000",0.0%,"3,179,000",311,481,6,115,한국,한국,(주)26컴퍼니,"(주)26컴퍼니,윤스",전체관람가,다큐멘터리,조동희,"강신철,강유진,유선"
268,소공녀,2018.3.22,"2,166,500",0.0%,"476,593,200",311,"59,685",1,9,한국,한국,"광화문시네마,(주)모토",CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",전고운,"이솜,안재홍,이고운,이동렬,이보경,김재화,이요섭,이윤호,이학수,김지훈,김지훈,김태곤,김태곤,김태현,김해솔,김희원,우문기,우문기,박민지,박지영,정지현,조혜경,지지연,최경덕,권현정,강민선,형슬우,황미영,황혜림,김민경,김예은,최덕문,조수향,강진아,이성욱,김국희"
270,곤지암,2018.3.28,"2,042,000",0.0%,"21,444,236,144",308,"2,675,883",11,76,한국,한국,(주)하이브미디어코프,(주)쇼박스,15세이상관람가,"공포(호러),스릴러",정범식,"위하준,박지현,오아연,문예원,박성훈,이승욱,유제윤,이주원,정아노마"
270,창궐,2018.10.25,"2,464,000",0.0%,"13,278,236,490",308,"1,599,598",2,2,한국,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일,이동훈,이상준,이상훈,이승주,배정환,이우성,이우정,이유진,이재남,이정민,이정민,김주혁,서지은,이진용,이창훈,이형원,김지수,김태경,김태윤,김태희,김하진,나대한,윤석동,민경옥,박경관,박성빈,임용순,장현,장윤정,정선희,정선희,박종범,정수연,박지아,박지원,정재훈,박태민,김현욱,김현욱,강정진,조민아,최규리,최아영,김다연,김다연,김대현,최재영,한아름,한지혜,한지혜,편광진,황원일,김성태,김은진,김수지,김승환,김성준,김성규,김제형,오재세,한성희,허성태,허준석"
272,암행어사 박문수,,"610,000",0.0%,"5,020,000",305,"2,267",1,14,한국,한국,동보영화사,,,사극,이규웅,"김진규,김지미,조미령"
273,적도의 꽃,1983.10.29,"602,000",0.0%,"2,802,000",301,"1,243",1,8,한국,한국,,,,드라마,배창호,"장미희,안성기"
274,두 번째 겨울,2018.12.27,"1,952,600",0.0%,"2,085,400",300,323,6,114,한국,한국,초원필름,(주)미로스페이스,12세이상관람가,드라마,김의곤,"이광현,김재우,박가영,송현석,이윤화,황다훈"
275,MSFF2019 전년도수상작 1,,"1,762,800",0.0%,"1,762,800",295,295,1,2,한국,한국,,,,기타,,
276,시간의 종말,2016.11.3,"734,000",0.0%,"26,471,400",292,"4,102",1,46,한국,한국,인디라인,(주)영화사 진진,전체관람가,다큐멘터리,김대현,
277,백야,2012.11.15,"587,000",0.0%,"46,209,000",291,"6,694",1,9,한국,한국,(주)시네마달,(주)시네마달,청소년관람불가,멜로/로맨스,이송희일,"원태희,이이경,현성"
278,기러기 아빠,,"580,000",0.0%,"11,904,500",290,"5,948",1,23,한국,한국,,,,드라마,권혁진,"신영균,윤정희"
278,첫잔처럼,2019.10.11,"1,305,000",0.0%,"1,305,000",290,290,1,1,한국,한국,(주)백그림,(주)백그림,15세이상관람가,드라마,백승환,"조달환,우혜림,정영주,김찬이,이지현,손지윤,이지혁,황원규,송동환,지일주,문종원,신구"
280,악인이여 지옥행 열차를 타라,1977.1.28,"584,000",0.0%,"1,115,000",287,560,1,8,한국,한국,(주)동아수출공사,,12세이상관람가,액션,박노식,"박노식,장동휘,김정훈,안보영,최봉,장혁"
280,죄 많은 소녀,2018.9.13,"2,417,500",0.0%,"186,818,450",287,"21,987",1,4,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"드라마,미스터리",김의석,"전여빈,서영화,고원희,전소니,유재명,이봄,이태경,선우정아,허동원,김태준,서현우,정인기,손강국,박길수,윤혜리,김다빈,김다솔,김민경,김민성,김민정,김민주,김소진,김소희,김수민,김수민,김민아,김유민,김윤애,김은정,김종훈,김지호,김한솔,남승우,문광주,박성준,박수빈,박현지,백성빈,서지영,송지연,유승영,유정호,윤진,이경은,이민영,이슬기,이슬아,이승현,이영호,이원규,이진아,이호준,정선희,정순태,정요한,정한솔,조성진,조아라,최민우,최희수,한정훈,홍성은,최이슬"
282,베테랑,2015.8.5,"1,592,000",0.0%,"105,170,856,250",284,"13,414,484",34,67,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류아벨,정재헌,안길강,마동석,김응수,고규필,서현우,강영묵,한성천"
283,신과함께-죄와 벌,2017.12.20,"1,547,500",0.0%,"115,707,627,637",273,"14,411,775",12,53,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈,오희준,이준혁,유수빈,윤지온,임철수,나철,강길우"
284,아가씨 참으세요,1981.9.19,"540,000",0.0%,"1,129,000",270,577,1,8,한국,한국,(주)동아수출공사,,국민학생관람불가,"드라마,범죄",이형표,"권영문,정윤희,서영란"
284,흑룡강,1976.10.9,"540,000",0.0%,"1,204,000",270,612,1,8,한국,한국,(주)동아수출공사,,,액션,김선경,"왕호,황태수,조춘"
286,상록수,,"541,000",0.0%,"8,028,000",269,"4,011",1,6,한국,한국,신필름,,기타,드라마,신상옥,"허장강,최은희"
286,플란다스의 개,2000.2.19,"2,272,200",0.0%,"4,416,200",269,609,1,4,한국,한국,우노필름,(주)시네마서비스,12세관람가,"드라마,코미디",봉준호,"배두나,고수희,이성재,변희봉,김호정,김뢰하"
288,맨발의 청춘,,"536,000",0.0%,"14,187,000",268,"7,487",1,16,한국,한국,극동필름,,15세이상관람가,"드라마,멜로/로맨스",김기덕,"엄앵란,신성일,윤일봉,이예춘"
289,소림천하,1978.11.4,"534,000",0.0%,"534,000",267,267,1,8,한국,한국,(주)동아수출공사,,청소년관람불가,액션,"김종성,황풍","왕호,모영,주강,박종국,금강,황가달"
290,노다지,,"532,000",0.0%,"7,164,000",266,"3,584",1,6,한국,한국,,,,드라마,정창화,"김승호,황해,엄앵란,허장강,윤정란"
290,더 킹,2017.1.18,"3,488,000",0.0%,"43,492,302,535",266,"5,317,959",1,2,한국,한국,(주)우주필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용,박시영,임승묵,박정민,박지홍,박진영,장승연,손영진,안용우,유현종,이나경,이석호,한미진,이승민,이윤희,김원진,김규선,남명렬,이가경,차지원,차엽,오대환,이세랑,정원중,곽순우,금새록,김해나,정인기"
292,파문,,"529,000",0.0%,"529,000",264,264,1,16,한국,한국,,,,"멜로/로맨스,드라마",최훈,문희
293,"광해, 왕이 된 남자",2012.9.13,"2,840,700",0.0%,"88,912,983,469",257,"12,324,002",1,12,한국,한국,"리얼라이즈픽쳐스(주),씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,"사극,드라마",추창민,"이병헌,류승룡,한효주,장광,김인권,심은경,김명곤,서진원,장재현,정창국,조혜정,김남준,이수용,박윤호,김지수,박민규,박지아,송미정,양준모,원동연,김종구,주영호,이엘,전배수,이란희,최욱,이봉련,허성태,이양희,전국향,김승훈,권은수"
294,엄마 애인 3,2019.5.23,"1,348,000",0.0%,"1,348,000",256,256,20,39,한국,한국,너바나 필름,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,정진호,
295,2019 한국영화아카데미 35기 졸업영화제 실습1,,"961,500",0.0%,"961,500",255,255,1,4,한국,한국,,,,드라마,,
296,빙점 '81,1981.4.18,"508,000",0.0%,"12,310,000",254,"6,150",1,9,한국,한국,남아진흥(주),,국민학생관람불가,"가족,드라마,멜로/로맨스",고영남,"남궁원,김영애,원미경,이영하,이혜숙,정한용,한진희,박원숙,선우용녀,윤유선"
297,구름은 흘러도,,"386,000",0.0%,"4,484,000",251,"2,295",1,4,한국,한국,,,,"드라마,가족",유현목,"김영옥,박성대"
297,참외향기,2018.5.31,"522,000",0.0%,"5,132,200",251,"1,257",1,15,한국,한국,(주)더블에스,(주)영화사 그램,전체관람가,드라마,김우석,"지대한,동방우,김경룡,백학기,한태일,남포동,남지혜,강민성,김경애,김상혁,박승원,박준우,석현철,이소정,임덕은,천신남,함천길"
299,음란 과외 2,2019.5.23,"1,341,000",0.0%,"1,341,000",250,250,20,39,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,
299,진짜 진짜 잊지마,1976.2.14,"505,000",0.0%,"899,000",250,457,1,8,한국,한국,(주)동아수출공사,,12세이상관람가,"드라마,멜로/로맨스",문여송,"이덕화,임예진,김윤경,김보연"
301,마담 B,2018.11.15,"1,108,000",0.0%,"11,015,200",248,"1,731",2,15,한국,"한국,프랑스",,영화배급협동조합 씨네소파,12세이상관람가,다큐멘터리,윤재호,
301,아빠와 딸,2019.6.7,"1,407,000",0.0%,"1,407,000",248,248,20,20,한국,한국,(주)디에이치미디어,(주)디에이치미디어,청소년관람불가,"멜로/로맨스,드라마",왕지방,"조완진,진시아"
303,쇠파리,2017.5.25,"499,000",0.0%,"37,266,100",247,"5,327",1,37,한국,한국,"사단법인 한국영화인총연합회 대구경북지회,(주)무비포지",(주)영화사 그램,15세이상관람가,"범죄,드라마",안철호,"김진우,이연두,정인기,김희정,이준규,박아름,박정현,백광호,백광호,전용준,신승민,신승민,정수빈,신재천,심주미,안승원,안승원,안철호,유상훈,이관용,최보경,최순진,최승영,이동현,이민호,이상덕,이성재,이성호,이소윤,이소윤,이소정,이승엽,이승준,이승준,이승환,이재성,이재원,이재학,이재학,이정섭,이정우,황정석,김원중,김정애,정상협,민성욱"
303,중독,,"2,223,000",0.0%,"2,223,000",247,247,1,1,한국,한국,파이오니아21,(주)드림팩트엔터테인먼트,15세이상관람가,다큐멘터리,"김상철,이현철",한영호
305,MSFF2019 전년도수상작 2,,"1,470,000",0.0%,"1,470,000",245,245,1,2,한국,한국,,,,기타,,
305,누나의 속사정,2019.7.17,"1,184,000",0.0%,"1,184,000",245,245,20,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이가온,
305,새엄마들 2019,2019.7.23,"1,289,000",0.0%,"1,289,000",245,245,21,21,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,왕지방,
305,어린 엄마의 비밀,2019.7.18,"1,184,000",0.0%,"1,184,000",245,245,20,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
305,어우동과 춘향뎐,2019.8.9,"1,184,000",0.0%,"1,184,000",245,245,20,21,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이동현,
310,그녀의 하드코어-무삭제판,2019.3.21,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이동현,
310,매일 죽는 남자,1981.2.14,"488,000",0.0%,"488,000",244,244,1,8,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,미스터리,범죄,스릴러",이원세,"유지인,신영일,김추련,허진,신성일"
310,아내의 친구,2019.9.12,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이가온,
310,어린 아가씨,2019.9.5,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이가온,
310,어린동생-무삭제,2019.3.28,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"드라마,멜로/로맨스",이동현,
310,엄마 친구의 떡 선물-무삭제판,2019.3.28,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,민이,
310,음란야도,2019.9.5,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이가온,
310,이웃집 형수-무삭제,2019.4.16,"1,183,000",0.0%,"1,183,000",244,244,19,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이동현,
310,젊은엄마 그리고 섹스,2019.8.29,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민환,
310,조선음란기방 옥미향 명기열전,2019.1.3,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
310,친구엄마 그리고 정사-무삭제판,2019.1.30,"1,183,000",0.0%,"1,183,000",244,244,20,20,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
321,조선음란기방 옥미향,,"1,178,000",0.0%,"1,178,000",243,243,19,19,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이전,
321,진시황제와 만리장성,,"486,000",0.0%,"1,347,000",243,680,1,9,한국,한국,,,,드라마,권영순,"김진규,김지미,김승호,박노식"
321,착한처제 2019,2019.10.25,"1,290,000",0.0%,"1,290,000",243,243,20,20,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,기타,왕지방,
324,허스토리,2018.6.27,"1,440,000",0.0%,"2,522,465,949",240,"337,062",1,1,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김준한,이유영,안세하,손강국,윤효진,이선민,이승연,손승훈,이현동,이형석,임서영,안진영,김혜림,오진호,민주홍,박수진,박용수,정미경,박정헌,박정헌,정은택,박진수,김명희,하성영,김선영,김성환,김시영,김시영,박명신,한지민,이설,최병모,정인기"
325,2019 한국영화아카데미 35기 졸업영화제 실습2,,"921,500",0.0%,"921,500",239,239,1,4,한국,한국,,,,드라마,,
