순위,영화명,개봉일,상영횟수,상영점유율,매출액,누적매출액,관객수,누적관객수
22,동경,2019-08-01,2,0.016%,6000,83000,3,39
25,앵커,,1,0.008%,996000,1059000,166,179
25,의형제,2010-02-04,1,0.008%,564000,40154381000,94,5416923
25,나무없는 산,2009-08-27,1,0.008%,57000,57867500,19,8862
25,최후의 증인,1980-11-15,1,0.008%,60000,60000,10,10
25,나의 특별한 형제,2019-05-01,1,0.008%,714000,12068941074,119,1476240
25,폴란드로 간 아이들,2018-10-31,1,0.008%,948000,388111800,158,50813
25,동아시아반일무장전선,,1,0.008%,60000,60000,10,10
25,왕후 심청,2005-08-11,1,0.008%,564000,425763000,94,72702
25,1919 유관순,2019-03-14,1,0.008%,2000,504208410,1,61361
25,뽀로로 극장판 보물섬 대모험,2019-04-25,1,0.008%,700000,5885168900,100,766556
25,유은정 감독 특별전(인디스데이),,1,0.008%,18000,153000,3,24
1,봉오동 전투,2019-08-07,4893,39.69%,2381109970,33681692828,269518,3939974
2,엑시트,2019-07-31,4788,38.838%,2277728650,63670962002,259257,7548770
3,"안녕, 티라노: 영원히, 함께",2019-08-14,799,6.481%,210056760,1156078420,25718,145126
4,암전,2019-08-15,721,5.848%,136185230,761578175,15232,85378
5,사자,2019-07-31,344,2.79%,48037960,12856028565,5174,1602046
6,레드슈즈,2019-07-25,254,2.06%,89728820,5698090650,10842,731379
7,김복동,2019-08-08,173,1.403%,28794940,523180040,3287,61982
8,브링 더 소울 : 더 무비,2019-08-07,153,1.241%,43493780,2806476780,4786,325251
9,이타미 준의 바다,2019-08-15,81,0.657%,11654100,66421800,1391,7909
10,캐리tv 러브콘서트 더 무비,2019-08-07,34,0.276%,11130500,215875100,1326,27420
11,기생충,2019-05-30,21,0.17%,3422800,85835667545,366,10079296
12,밤의 문이 열린다,2019-08-15,19,0.154%,1362200,12678740,181,1624
13,사랑의 선물,2019-08-15,9,0.073%,4779700,19865200,563,2372
14,콩쥐별전 - 전주성의 비밀,2019-07-27,4,0.032%,166000,1175000,29,233
14,려행,2019-08-08,4,0.032%,71500,9314500,19,1305
14,교회오빠,2019-05-16,4,0.032%,2180000,836708710,244,104829
17,나랏말싸미,2019-07-24,3,0.024%,476000,7809863363,67,950239
18,에움길,2019-06-20,2,0.016%,11000,60010000,3,7359
18,앨리스 죽이기,2019-08-08,2,0.016%,128000,9125500,16,1162
18,아픈 만큼 사랑한다,2019-04-03,2,0.016%,4000,111629600,2,15928
18,동경,2019-08-01,2,0.016%,4000,87000,2,41
22,굿바이 썸머,2019-07-25,1,0.008%,13000,41590670,4,5106
22,1919 유관순,2019-03-14,1,0.008%,2000,504210410,1,61362
22,PIPFF 2019 강원도의 힘 단편묶음,,1,0.008%,26800,26800,5,5
22,PIPFF 2019 스펙트럼 단편묶음(2),,1,0.008%,53600,53600,10,10
22,12 하고 24,,1,0.008%,45000,1170000,9,168
22,동명이인 프로젝트 시즌2,2019-07-04,1,0.008%,6000,880000,2,123
22,보희와 녹양,2019-05-29,1,0.008%,70000,45608900,7,5758
22,나는보리,,1,0.008%,136000,1566000,27,231
22,크로싱 비욘드,,1,0.008%,1006500,1006500,168,168
22,김군,2019-05-23,1,0.008%,7000,122629490,1,16589
22,공작,2018-08-08,1,0.008%,1008000,42794540816,168,4975362
22,기묘한 가족,2019-02-13,1,0.008%,600000,2121514275,75,263598
22,산상수훈,2017-12-07,1,0.008%,285000,407422350,28,54225
22,사회생활,,1,0.008%,1008000,1008000,168,168
22,쉬리,1999-02-13,1,0.008%,1002000,1002000,167,167
22,나무없는 산,2009-08-27,1,0.008%,75000,57942500,25,8887
1,봉오동 전투,2019-08-07,4686,40.227%,754699120,34436391948,93067,4033041
2,엑시트,2019-07-31,4596,39.454%,805831910,64476793912,99632,7648402
3,암전,2019-08-15,715,6.138%,62716580,824294755,7400,92778
4,"안녕, 티라노: 영원히, 함께",2019-08-14,564,4.842%,47705140,1203783560,6785,151911
5,사자,2019-07-31,326,2.799%,19342140,12875370705,2358,1604404
6,김복동,2019-08-08,204,1.751%,16481330,539661370,2046,64028
7,레드슈즈,2019-07-25,188,1.614%,24577120,5722667770,3342,734721
8,브링 더 소울 : 더 무비,2019-08-07,138,1.185%,12279780,2818756560,1492,326743
9,이타미 준의 바다,2019-08-15,84,0.721%,8389580,74811380,1009,8918
10,캐리tv 러브콘서트 더 무비,2019-08-07,21,0.18%,1194600,217069700,157,27577
11,착한 형수 4,2019-08-19,20,0.172%,100000,100000,20,20
12,기생충,2019-05-30,19,0.163%,1381300,85837048845,165,10079461
13,나랏말싸미,2019-07-24,18,0.155%,4374280,7814237643,801,951040
14,밤의 문이 열린다,2019-08-15,16,0.137%,1433800,14112540,171,1795
15,사랑의 선물,2019-08-15,10,0.086%,4239900,24105100,615,2987
16,려행,2019-08-08,8,0.069%,85000,9399500,11,1316
17,빨간 마후라,,5,0.043%,498000,15887000,249,7763
18,교회오빠,2019-05-16,4,0.034%,624000,837332710,99,104928
18,굿바이 썸머,2019-07-25,4,0.034%,96000,41686670,14,5120
18,우리집,2019-08-22,4,0.034%,3882000,11688000,744,1758
21,동경,2019-08-01,2,0.017%,6000,93000,3,44
21,앨리스 죽이기,2019-08-08,2,0.017%,12000,9137500,2,1164
21,아픈 만큼 사랑한다,2019-04-03,2,0.017%,6000,111635600,3,15931
21,뽀로로 극장판 보물섬 대모험,2019-04-25,2,0.017%,390000,5885558900,60,766616
21,에움길,2019-06-20,2,0.017%,11000,60021000,3,7362
21,콩쥐별전 - 전주성의 비밀,2019-07-27,2,0.017%,70000,1245000,12,245
27,나무없는 산,2009-08-27,1,0.009%,18000,57960500,6,8893
27,기억의 전쟁,,1,0.009%,38600,1352900,7,196
27,앵커,,1,0.009%,996000,2055000,166,345
27,동아시아반일무장전선,,1,0.009%,13000,73000,2,12
27,극장판 샤이닝스타:새로운 루나퀸의 탄생!,2019-07-18,1,0.009%,30000,129053700,6,15776
27,1919 유관순,2019-03-14,1,0.009%,2000,504212410,1,61363
27,사회생활,,1,0.009%,204000,1212000,34,202
1,봉오동 전투,2019-08-07,4635,39.837%,692321950,35128713898,86783,4119824
2,엑시트,2019-07-31,4610,39.622%,765727160,65242521072,94910,7743312
3,암전,2019-08-15,707,6.076%,54152100,878446855,6352,99130
4,"안녕, 티라노: 영원히, 함께",2019-08-14,565,4.856%,49364860,1253148420,7012,158923
5,사자,2019-07-31,331,2.845%,17271160,12892641865,2104,1606508
6,김복동,2019-08-08,211,1.813%,16374360,556035730,2212,66240
7,레드슈즈,2019-07-25,178,1.53%,28479420,5751147190,3907,738628
8,브링 더 소울 : 더 무비,2019-08-07,140,1.203%,13767410,2832523970,1680,328423
9,이타미 준의 바다,2019-08-15,86,0.739%,7762200,82573580,996,9914
10,나랏말싸미,2019-07-24,31,0.266%,6322680,7820560323,1067,952107
11,밤의 문이 열린다,2019-08-15,24,0.206%,1065980,15178520,147,1942
12,캐리tv 러브콘서트 더 무비,2019-08-07,21,0.18%,1033400,218103100,138,27715
13,기생충,2019-05-30,20,0.172%,1654300,85838703145,200,10079661
14,려행,2019-08-08,9,0.077%,224700,9624200,35,1351
14,사랑의 선물,2019-08-15,9,0.077%,2803500,26908600,444,3431
16,유열의 음악앨범,2019-08-28,7,0.06%,17154000,20232000,1907,2249
17,앨리스 죽이기,2019-08-08,5,0.043%,119000,9256500,15,1179
17,빨간 마후라,,5,0.043%,362000,16249000,181,7944
19,매일 죽는 남자,1981-02-14,4,0.034%,286000,286000,143,143
19,굿바이 썸머,2019-07-25,4,0.034%,46000,41732670,6,5126
19,집으로...,2002-04-04,4,0.034%,5841000,7564000,649,914
19,콩쥐별전 - 전주성의 비밀,2019-07-27,4,0.034%,58000,1303000,12,257
23,아픈 만큼 사랑한다,2019-04-03,3,0.026%,394000,112029600,80,16011
24,에움길,2019-06-20,2,0.017%,9000,60030000,2,7364
24,동경,2019-08-01,2,0.017%,9000,102000,2,46
24,교회오빠,2019-05-16,2,0.017%,198000,837530710,23,104951
24,보희와 녹양,2019-05-29,2,0.017%,47000,45655900,7,5765
28,물의 기억,2019-05-15,1,0.009%,1022000,114776080,170,20010
28,별의 정원,2019-07-04,1,0.009%,931000,93037800,133,13404
28,친구부부와교환섹스-무삭제,2019-08-20,1,0.009%,5000,5000,1,1
28,우리집,2019-08-22,1,0.009%,868000,12556000,124,1882
28,영화 안에 영화를 담다,,1,0.009%,25000,25000,5,5
28,두근두근 (로멘스),,1,0.009%,20000,20000,4,4
28,유은정 감독 특별전(인디스데이),,1,0.009%,38000,191000,6,30
28,끄적끄적 (문학/미술),,1,0.009%,5000,5000,1,1
28,씰룩씰룩 (춤/음악),,1,0.009%,35000,35000,7,7
28,삶과 죽음,,1,0.009%,25000,25000,5,5
28,1919 유관순,2019-03-14,1,0.009%,30000,504242410,15,61378
28,김군,2019-05-23,1,0.009%,40000,122669490,5,16594
28,한낮의 피크닉,2019-07-04,1,0.009%,45000,22321810,5,3038
28,변신,2019-08-21,1,0.009%,3096500,129351500,314,14603
1,엑시트,2019-07-31,3380,24.057%,659824370,65902345442,82331,7825643
2,광대들: 풍문조작단,2019-08-21,3326,23.673%,662099850,710677850,83073,88515
3,봉오동 전투,2019-08-07,3295,23.452%,524479340,35653193238,66044,4185868
4,변신,2019-08-21,3089,21.986%,817343910,946695410,97117,111720
5,"안녕, 티라노: 영원히, 함께",2019-08-14,274,1.95%,30961740,1284110160,4726,163649
6,암전,2019-08-15,159,1.132%,8106740,886553595,943,100073
7,김복동,2019-08-08,107,0.762%,10719740,566755470,1508,67748
8,레드슈즈,2019-07-25,104,0.74%,15279480,5766426670,2105,740733
9,이타미 준의 바다,2019-08-15,90,0.641%,8569680,91143260,1066,10980
10,브링 더 소울 : 더 무비,2019-08-07,50,0.356%,15356650,2847880620,1784,330207
11,사자,2019-07-31,46,0.327%,2863200,12895505065,385,1606893
12,밤의 문이 열린다,2019-08-15,22,0.157%,756300,15934820,106,2048
13,기생충,2019-05-30,18,0.128%,2520000,85841223145,335,10079996
14,캐리tv 러브콘서트 더 무비,2019-08-07,15,0.107%,566300,218669400,76,27791
15,나랏말싸미,2019-07-24,8,0.057%,2309000,7822869323,336,952443
16,려행,2019-08-08,7,0.05%,55300,9679500,8,1359
16,사랑의 선물,2019-08-15,7,0.05%,2827000,29735600,455,3886
18,빨간 마후라,,5,0.036%,328000,16577000,164,8108
18,앨리스 죽이기,2019-08-08,5,0.036%,104000,9360500,15,1194
18,유열의 음악앨범,2019-08-28,5,0.036%,10125000,30357000,1125,3374
21,벌새,2019-08-29,4,0.028%,2988000,11846500,447,1564
21,매일 죽는 남자,1981-02-14,4,0.028%,202000,488000,101,244
21,콩쥐별전 - 전주성의 비밀,2019-07-27,4,0.028%,68000,1371000,13,270
24,교회오빠,2019-05-16,3,0.021%,62000,837592710,8,104959
25,1919 유관순,2019-03-14,2,0.014%,1400000,505642410,200,61578
25,아픈 만큼 사랑한다,2019-04-03,2,0.014%,11000,112040600,3,16014
25,동경,2019-08-01,2,0.014%,6000,108000,3,49
25,에움길,2019-06-20,2,0.014%,11000,60041000,3,7367
29,갈까부다,2019-09-01,1,0.007%,0,0,0,0
29,불빛 아래서,2019-08-29,1,0.007%,1260000,3083000,210,577
29,김군,2019-05-23,1,0.007%,7000,122676490,1,16595
29,극한직업,2019-01-23,1,0.007%,13500,139647453016,5,16264811
29,동명이인 프로젝트 시즌2,2019-07-04,1,0.007%,6000,886000,2,125
29,타짜: 원 아이드 잭,2019-09-11,1,0.007%,1834000,1834000,262,262
29,착한 사촌 여동생 무삭제,2019-08-21,1,0.007%,1000,1000,1,1
29,우리집,2019-08-22,1,0.007%,75000,12631000,15,1897
29,유은정 감독 특별전(인디스데이),,1,0.007%,26000,217000,4,34
29,황혼이 질 때 쯤엔,,1,0.007%,10000,10000,2,2
29,"어쩌다, 결혼",2019-02-27,1,0.007%,700000,587284249,100,76846
29,오들오들 (공포스릴러),,1,0.007%,5000,5000,1,1
29,"가족, 그 복잡하고도 미묘한 관계",,1,0.007%,40000,40000,8,8
29,두근두근 (로멘스),,1,0.007%,20000,40000,4,8
29,굿바이 썸머,2019-07-25,1,0.007%,7000,41739670,1,5127
1,엑시트,2019-07-31,3048,23.724%,574269200,66476614642,71503,7897146
2,광대들: 풍문조작단,2019-08-21,3004,23.381%,484228840,1194906690,61340,149855
3,변신,2019-08-21,2877,22.393%,720853810,1667549220,85377,197097
4,봉오동 전투,2019-08-07,2859,22.252%,449595710,36102788948,56401,4242269
5,우리집,2019-08-22,283,2.203%,24811570,37442570,3109,5006
6,"안녕, 티라노: 영원히, 함께",2019-08-14,213,1.658%,22250480,1306360640,3411,167060
7,레드슈즈,2019-07-25,96,0.747%,15678580,5782105250,3667,744400
8,김복동,2019-08-08,83,0.646%,8975960,575731430,1248,68996
9,나만 없어 고양이,2019-08-22,58,0.451%,4945100,8554100,573,974
10,암전,2019-08-15,56,0.436%,1624980,888178575,204,100277
10,브링 더 소울 : 더 무비,2019-08-07,56,0.436%,12443820,2860324440,1419,331626
12,이타미 준의 바다,2019-08-15,53,0.413%,5269100,96412360,676,11656
13,사자,2019-07-31,32,0.249%,1647380,12897152445,197,1607090
14,나랏말싸미,2019-07-24,27,0.21%,5736500,7828605823,1034,953477
15,어린 이모 2,2019-08-22,20,0.156%,933000,933000,169,169
16,밤의 문이 열린다,2019-08-15,15,0.117%,481000,16415820,64,2112
16,캐리tv 러브콘서트 더 무비,2019-08-07,15,0.117%,565900,219235300,77,27868
18,유열의 음악앨범,2019-08-28,10,0.078%,19899000,50256000,2211,5585
19,사랑의 선물,2019-08-15,7,0.054%,2210000,31945600,333,4219
20,려행,2019-08-08,5,0.039%,155000,9834500,24,1383
21,교회오빠,2019-05-16,4,0.031%,424000,838016710,55,105014
22,아픈 만큼 사랑한다,2019-04-03,3,0.023%,40000,112080600,8,16022
22,기생충,2019-05-30,3,0.023%,418000,85841641145,59,10080055
22,"힘을 내요, 미스터 리",2019-09-11,3,0.023%,4510000,4510000,556,556
25,"동물, 원",2019-09-05,2,0.016%,1685000,3402400,189,475
25,동경,2019-08-01,2,0.016%,11000,119000,3,52
27,롱 리브 더 킹: 목포 영웅,2019-06-19,1,0.008%,0,9223110910,0,1093774
27,굿바이 썸머,2019-07-25,1,0.008%,6000,41745670,1,5128
27,콩쥐별전 - 전주성의 비밀,2019-07-27,1,0.008%,12000,1383000,2,272
27,에움길,2019-06-20,1,0.008%,600000,60641000,100,7467
27,증인,2019-02-13,1,0.008%,600000,20477862331,100,2534175
27,극장판 샤이닝스타:새로운 루나퀸의 탄생!,2019-07-18,1,0.008%,45000,129098700,9,15785
27,"오렌지필름 기획전 - 장윤미 감독의 그리고,",,1,0.008%,33000,162000,5,25
27,앨리스 죽이기,2019-08-08,1,0.008%,36000,9396500,5,1199
27,오들오들 (공포스릴러),,1,0.008%,35000,40000,7,8
27,영화 안에 영화를 담다,,1,0.008%,35000,60000,7,12
27,음식 그 정겨운 행위에 대하여,,1,0.008%,20000,20000,4,4
27,끄적끄적 (문학/미술),,1,0.008%,5000,10000,1,2
27,황혼이 질 때 쯤엔,,1,0.008%,15000,25000,3,5
27,"가족, 그 복잡하고도 미묘한 관계",,1,0.008%,15000,55000,3,11
1,엑시트,2019-07-31,3251,24.566%,763518300,67240132942,87092,7984238
2,변신,2019-08-21,3226,24.377%,1031533675,2699082895,113164,310261
3,광대들: 풍문조작단,2019-08-21,3039,22.964%,530240115,1725146805,60971,210826
4,봉오동 전투,2019-08-07,2739,20.697%,509468500,36612257448,58760,4301029
5,우리집,2019-08-22,271,2.048%,24451860,61894430,2783,7789
6,"안녕, 티라노: 영원히, 함께",2019-08-14,203,1.534%,18588900,1324949540,2659,169719
7,레드슈즈,2019-07-25,104,0.786%,12645120,5794750370,3107,747507
8,김복동,2019-08-08,73,0.552%,7391660,583123090,955,69951
9,나만 없어 고양이,2019-08-22,64,0.484%,4096160,12650260,454,1428
10,이타미 준의 바다,2019-08-15,55,0.416%,6113560,102525920,718,12374
10,브링 더 소울 : 더 무비,2019-08-07,55,0.416%,10779740,2871104180,1099,332725
12,암전,2019-08-15,49,0.37%,2497380,890675955,274,100551
13,사자,2019-07-31,28,0.212%,1541100,12898693545,170,1607260
14,밤의 문이 열린다,2019-08-15,15,0.113%,507800,16923620,79,2191
15,사랑의 선물,2019-08-15,12,0.091%,2432500,34378100,308,4527
15,캐리tv 러브콘서트 더 무비,2019-08-07,12,0.091%,548600,219783900,65,27933
17,앨리스 죽이기,2019-08-08,4,0.03%,50000,9446500,8,1207
18,려행,2019-08-08,3,0.023%,401000,10235500,35,1418
18,기생충,2019-05-30,3,0.023%,348000,85841989145,43,10080098
18,아픈 만큼 사랑한다,2019-04-03,3,0.023%,56000,112136600,8,16030
18,굿바이 썸머,2019-07-25,3,0.023%,47700,41793370,7,5135
22,교회오빠,2019-05-16,2,0.015%,85000,838101710,9,105023
22,동경,2019-08-01,2,0.015%,4000,123000,2,54
22,에움길,2019-06-20,2,0.015%,10000,60651000,5,7472
22,나랏말싸미,2019-07-24,2,0.015%,310000,7828915823,45,953522
26,Diff 2019 경쟁7,,1,0.008%,231000,231000,33,33
26,MSFF 수상작 특별전 섹션 3,,1,0.008%,55000,55000,11,11
26,MSFF 수상작 특별전 섹션 1,,1,0.008%,55000,55000,11,11
26,보희와 녹양,2019-05-29,1,0.008%,126000,45781900,14,5779
26,"힘을 내요, 미스터 리",2019-09-11,1,0.008%,1275000,5785000,255,811
26,착한 형수 : 참을 수 없는 날,2019-08-23,1,0.008%,6000,6000,1,1
26,착한 여친 엄마,2019-08-23,1,0.008%,6000,6000,1,1
26,친구엄마 : 하고 싶은 날,2019-08-23,1,0.008%,6000,6000,1,1
26,김군,2019-05-23,1,0.008%,6000,122682490,1,16596
26,콩쥐별전 - 전주성의 비밀,2019-07-27,1,0.008%,12000,1395000,2,274
26,Diff 2019 경쟁9,,1,0.008%,84000,84000,12,12
26,Diff 2019 로컬존 <지역단편영화 특별전>,,1,0.008%,83000,83000,12,12
26,불빛 아래서,2019-08-29,1,0.008%,564000,3647000,47,624
26,MSFF 수상작 특별전 섹션 2,,1,0.008%,65000,65000,13,13
1,엑시트,2019-07-31,3553,25.7%,1677425160,68917558102,190750,8174988
2,변신,2019-08-21,3516,25.432%,2058981647,4758064542,228498,538759
3,광대들: 풍문조작단,2019-08-21,2978,21.541%,1031582973,2756729778,117532,328358
4,봉오동 전투,2019-08-07,2586,18.705%,954400730,37566658178,108596,4409625
5,"안녕, 티라노: 영원히, 함께",2019-08-14,343,2.481%,77160380,1402109920,9792,179511
6,우리집,2019-08-22,251,1.816%,41742880,103637310,4719,12508
7,레드슈즈,2019-07-25,165,1.193%,43167250,5837917620,7344,754851
8,김복동,2019-08-08,76,0.55%,9467880,592590970,1130,71081
9,브링 더 소울 : 더 무비,2019-08-07,58,0.42%,16086510,2887190690,1712,334437
10,나만 없어 고양이,2019-08-22,57,0.412%,7713850,20364110,901,2329
11,이타미 준의 바다,2019-08-15,50,0.362%,7541300,110067220,868,13242
11,암전,2019-08-15,50,0.362%,3826420,894502375,446,100997
13,사자,2019-07-31,27,0.195%,2137100,12900830645,238,1607498
14,캐리tv 러브콘서트 더 무비,2019-08-07,22,0.159%,4882500,224666400,622,28555
15,유열의 음악앨범,2019-08-28,14,0.101%,36966480,87222480,3606,9191
16,사랑의 선물,2019-08-15,13,0.094%,2732600,37110700,346,4873
17,극장판 헬로카봇 : 달나라를 구해줘!,2019-09-04,9,0.065%,14482000,15178000,1498,1614
18,밤의 문이 열린다,2019-08-15,8,0.058%,260800,17184420,38,2229
19,기생충,2019-05-30,6,0.043%,1155500,85843144645,152,10080250
19,나랏말싸미,2019-07-24,6,0.043%,839000,7829754823,147,953669
21,교회오빠,2019-05-16,5,0.036%,482000,838583710,55,105078
22,콩쥐별전 - 전주성의 비밀,2019-07-27,4,0.029%,121000,1516000,22,296
23,앨리스 죽이기,2019-08-08,2,0.014%,38000,9484500,5,1212
23,에움길,2019-06-20,2,0.014%,8000,60659000,4,7476
23,동경,2019-08-01,2,0.014%,6000,129000,3,57
23,아픈 만큼 사랑한다,2019-04-03,2,0.014%,4000,112140600,2,16032
23,려행,2019-08-08,2,0.014%,343000,10578500,53,1471
28,"오렌지필름 기획전 - 장윤미 감독의 그리고,",,1,0.007%,33000,195000,3,28
28,"동물, 원",2019-09-05,1,0.007%,1260000,4662400,210,685
28,펀치볼,,1,0.007%,21000,160000,3,33
28,뽀로로 극장판 보물섬 대모험,2019-04-25,1,0.007%,710000,5886268900,142,766758
28,엄마의 공책,2018-03-15,1,0.007%,0,70511500,0,10479
28,Diff 2019 경쟁3,,1,0.007%,244000,244000,36,36
28,Diff 2019 경쟁6,,1,0.007%,290000,290000,43,43
28,Diff 2019 경쟁8,,1,0.007%,227000,227000,33,33
28,Diff 2019 미드나잇시네마,,1,0.007%,228000,228000,24,24
28,굿바이 썸머,2019-07-25,1,0.007%,6000,41799370,1,5136
28,씰룩씰룩 (춤/음악),,1,0.007%,60000,95000,12,19
28,MSFF 수상작 특별전 섹션 2,,1,0.007%,50000,115000,10,23
28,MSFF 수상작 특별전 섹션 3,,1,0.007%,55000,110000,11,22
28,김군,2019-05-23,1,0.007%,30000,122712490,5,16601
28,애국자 게임,,1,0.007%,0,76000,0,13
28,인랑,2018-07-25,1,0.007%,672000,7007294673,84,899029
28,MSFF 수상작 특별전 섹션 1,,1,0.007%,70000,125000,14,25
28,극한직업,2019-01-23,1,0.007%,126500,139647579516,53,16264864
1,변신,2019-08-21,3653,26.621%,2088881900,6846946442,230239,768998
2,엑시트,2019-07-31,3537,25.776%,1542566980,70460125082,176426,8351414
3,광대들: 풍문조작단,2019-08-21,2859,20.835%,918045850,3674775628,105061,433419
4,봉오동 전투,2019-08-07,2501,18.226%,853234980,38419893158,97010,4506635
