,영화코드,영화명,개봉일,점유율집계일,개봉n일차,개봉n일차(int),상영횟수,상영점유율,상영점유율순위,스크린수,스크린점유율,스크린점유율순위,좌석수,좌석판매율,좌석점유율,좌석점유율순위,매출액,누적매출액,관객수,누적관객수,총공급좌석수,F-rated
599,20150979,덕혜옹주,2016-08-03,2017-06-23,324 days 00:00:00.000000000,324,1,0.026,24,1,0.1,19,167,59.9,0.01,19,400000,44395103109,100,5599497,6363339.0,1
600,20150979,덕혜옹주,2016-08-03,2017-06-25,326 days 00:00:00.000000000,326,1,0.025,20,1,0.1,17,167,65.3,0.01,17,451500,44395554609,109,5599606,6363339.0,1
601,20150979,덕혜옹주,2016-08-03,2017-06-29,330 days 00:00:00.000000000,330,1,0.01,26,1,0.0,24,308,0.0,0.01,22,0,44395554609,0,5599606,6363339.0,1
602,20150979,덕혜옹주,2016-08-03,2017-07-14,345 days 00:00:00.000000000,345,1,0.038,23,1,0.1,21,59,100.0,0.0,29,413000,44395967609,59,5599665,6363339.0,1
603,20150979,덕혜옹주,2016-08-03,2018-10-18,806 days 00:00:00.000000000,806,2,0.03,19,2,0.1,18,560,58.9,0.02,16,1650000,44397617609,330,5599995,6363339.0,1
604,20153443,아수라,2016-09-28,2016-09-21,-7 days +00:00:00.000000000,-7,9,0.132,9,5,0.3,10,2203,91.1,0.09,9,13860000,13860000,2007,2007,4783684.0,0
605,20153443,아수라,2016-09-28,2016-09-23,-5 days +00:00:00.000000000,-5,31,0.414,7,30,1.4,6,7184,99.9,0.29,5,66160000,80020000,7175,9182,4783684.0,0
606,20153443,아수라,2016-09-28,2016-09-26,-2 days +00:00:00.000000000,-2,48,0.7120000000000001,5,44,2.1,5,9822,98.8,0.43,5,84348000,164368000,9702,18884,4783684.0,0
607,20153443,아수라,2016-09-28,2016-09-27,-1 days +00:00:00.000000000,-1,34,0.503,7,32,1.5,6,6720,88.7,0.29,5,57001000,221369000,5962,24846,4783684.0,0
608,20153443,아수라,2016-09-28,2016-09-28,0 days 00:00:00.000000000,0,5731,76.52600000000002,1,1262,62.9,1,1134268,41.9,45.59,1,2907847000,3129216000,475482,500328,4783684.0,0
609,20153443,아수라,2016-09-28,2016-09-29,1 days 00:00:00.000000000,1,5802,76.564,1,1190,61.2,1,1143610,20.4,44.8,1,1745192570,4874408570,233804,734132,4783684.0,0
610,20153443,아수라,2016-09-28,2016-09-30,2 days 00:00:00.000000000,2,6082,77.626,1,1242,62.7,1,1199373,20.2,45.76,1,2002165161,6876573731,241877,976009,4783684.0,0
611,20153443,아수라,2016-09-28,2016-10-01,3 days 00:00:00.000000000,3,6501,80.748,1,1278,67.3,1,1274813,30.9,46.09,1,3429938471,10306512202,394406,1370415,4783684.0,0
612,20153443,아수라,2016-09-28,2016-10-02,4 days 00:00:00.000000000,4,6199,79.925,1,1248,66.4,1,1222430,35.4,44.06,1,3770794860,14077307062,432276,1802691,4783684.0,0
613,20153443,아수라,2016-09-28,2016-10-03,5 days 00:00:00.000000000,5,5609,78.878,1,1184,65.1,1,1110174,25.1,41.33,1,2398718100,16476025162,278180,2080871,4783684.0,0
614,20153443,아수라,2016-09-28,2016-10-04,6 days 00:00:00.000000000,6,4921,75.118,1,1041,62.2,1,942816,8.0,37.7,1,570440900,17046466062,75757,2156628,4783684.0,0
615,20153443,아수라,2016-09-28,2016-10-05,7 days 00:00:00.000000000,7,3632,72.873,1,819,58.7,1,635502,9.8,24.77,1,469843000,17516309062,62284,2218912,4783684.0,0
616,20153443,아수라,2016-09-28,2016-10-06,8 days 00:00:00.000000000,8,3024,51.76300000000001,1,739,38.9,1,522954,8.6,20.13,1,339769100,17856078162,45189,2264101,4783684.0,0
617,20153443,아수라,2016-09-28,2016-10-07,9 days 00:00:00.000000000,9,2953,51.518,1,721,37.6,1,501878,9.6,18.97,1,410459100,18266537262,48309,2312410,4783684.0,0
618,20153443,아수라,2016-09-28,2016-10-08,10 days 00:00:00.000000000,10,2638,45.459,1,716,31.0,1,445230,19.6,15.87,1,763599000,19030136262,87276,2399686,4783684.0,0
619,20153443,아수라,2016-09-28,2016-10-09,11 days 00:00:00.000000000,11,2496,44.989,1,697,30.7,1,418508,17.2,15.37,1,631886600,19662022862,71838,2471524,4783684.0,0
620,20153443,아수라,2016-09-28,2016-10-10,12 days 00:00:00.000000000,12,2485,49.76,1,623,36.1,1,392836,7.0,15.66,1,205529600,19867552462,27357,2498881,4783684.0,0
621,20153443,아수라,2016-09-28,2016-10-11,13 days 00:00:00.000000000,13,2401,49.271,1,633,36.4,1,375810,6.0,15.11,1,168896700,20036449162,22604,2521485,4783684.0,0
622,20153443,아수라,2016-09-28,2016-10-12,14 days 00:00:00.000000000,14,2385,49.054,1,623,35.9,1,375643,5.9,14.95,1,140314000,20176763162,21994,2543479,4783684.0,0
623,20153443,아수라,2016-09-28,2016-10-13,15 days 00:00:00.000000000,15,827,12.149,2,376,18.7,2,103449,6.3,3.98,2,48322900,20225086062,6462,2549941,4783684.0,0
624,20153443,아수라,2016-09-28,2016-10-14,16 days 00:00:00.000000000,16,822,11.566,2,370,17.8,2,102192,6.6,3.8,2,55775100,20280861162,6736,2556677,4783684.0,0
625,20153443,아수라,2016-09-28,2016-10-15,17 days 00:00:00.000000000,17,744,9.236,2,376,16.5,2,94722,11.1,3.27,2,90192800,20371053962,10556,2567233,4783684.0,0
626,20153443,아수라,2016-09-28,2016-10-16,18 days 00:00:00.000000000,18,680,8.45,2,356,15.2,2,85912,11.6,3.04,2,86605700,20457659662,9939,2577172,4783684.0,0
627,20153443,아수라,2016-09-28,2016-10-17,19 days 00:00:00.000000000,19,727,9.714,2,355,16.9,2,92059,5.1,3.56,2,35332400,20492992062,4660,2581832,4783684.0,0
628,20153443,아수라,2016-09-28,2016-10-18,20 days 00:00:00.000000000,20,682,9.141,2,343,16.1,2,88144,5.0,3.43,2,30444100,20523436162,4385,2586217,4783684.0,0
629,20153443,아수라,2016-09-28,2016-10-19,21 days 00:00:00.000000000,21,173,2.539,5,111,5.8,4,21670,5.5,0.85,5,8367900,20531804062,1181,2587398,4783684.0,0
630,20153443,아수라,2016-09-28,2016-10-20,22 days 00:00:00.000000000,22,68,0.935,5,55,3.0,5,8869,12.5,0.34,5,5954100,20537758162,1105,2588503,4783684.0,0
631,20153443,아수라,2016-09-28,2016-10-21,23 days 00:00:00.000000000,23,54,0.693,5,45,2.3,5,7193,10.4,0.27,5,6177000,20543935162,748,2589251,4783684.0,0
632,20153443,아수라,2016-09-28,2016-10-22,24 days 00:00:00.000000000,24,44,0.498,7,40,1.9,7,5970,10.0,0.21,6,4613500,20548548662,599,2589850,4783684.0,0
633,20153443,아수라,2016-09-28,2016-10-23,25 days 00:00:00.000000000,25,34,0.397,7,29,1.4,7,4855,7.3,0.17,7,3174000,20551722662,355,2590205,4783684.0,0
634,20153443,아수라,2016-09-28,2016-10-24,26 days 00:00:00.000000000,26,53,0.7120000000000001,6,38,2.1,6,6994,4.9,0.28,5,2474500,20554197162,342,2590547,4783684.0,0
635,20153443,아수라,2016-09-28,2016-10-25,27 days 00:00:00.000000000,27,40,0.608,6,29,1.5,7,5423,5.6,0.21,6,2306500,20556503662,302,2590849,4783684.0,0
636,20153443,아수라,2016-09-28,2016-10-26,28 days 00:00:00.000000000,28,25,0.486,8,24,1.5,8,3397,19.7,0.13,8,3860500,20560364162,670,2591519,4783684.0,0
637,20153443,아수라,2016-09-28,2016-10-27,29 days 00:00:00.000000000,29,24,0.468,7,24,1.5,7,3468,18.1,0.13,7,3632500,20563996662,628,2592147,4783684.0,0
638,20153443,아수라,2016-09-28,2016-10-28,30 days 00:00:00.000000000,30,6,0.109,11,6,0.4,10,1254,12.5,0.04,9,878000,20564874662,157,2592304,4783684.0,0
639,20153443,아수라,2016-09-28,2016-10-29,31 days 00:00:00.000000000,31,5,0.081,12,5,0.3,10,972,12.9,0.03,10,750000,20565624662,125,2592429,4783684.0,0
640,20153443,아수라,2016-09-28,2016-10-30,32 days 00:00:00.000000000,32,5,0.081,13,5,0.3,10,1146,10.9,0.04,10,750000,20566374662,125,2592554,4783684.0,0
641,20153443,아수라,2016-09-28,2016-10-31,33 days 00:00:00.000000000,33,2,0.035,14,2,0.1,14,354,4.2,0.01,12,79000,20566453662,15,2592569,4783684.0,0
642,20153443,아수라,2016-09-28,2016-11-01,34 days 00:00:00.000000000,34,6,0.105,12,6,0.4,12,985,13.4,0.04,13,806000,20567259662,132,2592701,4783684.0,0
643,20153443,아수라,2016-09-28,2016-11-02,35 days 00:00:00.000000000,35,6,0.107,12,6,0.4,12,985,13.5,0.04,13,817000,20568076662,133,2592834,4783684.0,0
644,20153443,아수라,2016-09-28,2016-11-03,36 days 00:00:00.000000000,36,5,0.093,16,5,0.3,14,813,15.4,0.03,14,750000,20568826662,125,2592959,4783684.0,0
645,20153443,아수라,2016-09-28,2016-11-04,37 days 00:00:00.000000000,37,5,0.08900000000000001,14,5,0.3,14,813,15.4,0.03,14,750000,20569576662,125,2593084,4783684.0,0
646,20153443,아수라,2016-09-28,2016-11-05,38 days 00:00:00.000000000,38,5,0.08199999999999999,11,5,0.3,11,937,13.3,0.03,9,750000,20570326662,125,2593209,4783684.0,0
647,20153443,아수라,2016-09-28,2016-11-06,39 days 00:00:00.000000000,39,4,0.068,13,4,0.2,12,743,13.5,0.03,10,600000,20570926662,100,2593309,4783684.0,0
648,20153443,아수라,2016-09-28,2016-11-07,40 days 00:00:00.000000000,40,5,0.092,13,5,0.3,12,967,12.9,0.04,12,750000,20571676662,125,2593434,4783684.0,0
649,20153443,아수라,2016-09-28,2016-11-08,41 days 00:00:00.000000000,41,5,0.092,14,5,0.3,12,967,12.9,0.04,13,750000,20572426662,125,2593559,4783684.0,0
650,20153443,아수라,2016-09-28,2016-11-20,53 days 00:00:00.000000000,53,1,0.019,31,1,0.1,27,161,100.0,0.01,21,1644000,20574070662,161,2593720,4783684.0,0
651,20153443,아수라,2016-09-28,2016-12-02,65 days 00:00:00.000000000,65,2,0.023,23,2,0.1,21,436,70.6,0.02,18,2156000,20576226662,308,2594028,4783684.0,0
652,20153443,아수라,2016-09-28,2017-03-03,156 days 00:00:00.000000000,156,1,0.013,14,1,0.0,13,76,100.0,0.0,19,380000,20576606662,76,2594104,4783684.0,0
653,20153443,아수라,2016-09-28,2017-04-23,207 days 00:00:00.000000000,207,1,0.029,19,1,0.1,16,82,30.5,0.0,20,200000,20576806662,25,2594129,4783684.0,0
654,20153443,아수라,2016-09-28,2017-09-29,366 days 00:00:00.000000000,366,2,0.034,21,1,0.1,25,388,75.0,0.01,18,2910000,20579716662,291,2594420,4783684.0,0
655,20153443,아수라,2016-09-28,2018-09-29,731 days 00:00:00.000000000,731,1,0.006,28,1,0.0,21,80,100.0,0.0,31,880000,20580596662,80,2594500,4783684.0,0
656,20153443,아수라,2016-09-28,2018-10-10,742 days 00:00:00.000000000,742,2,0.025,22,1,0.0,23,228,4.4,0.01,18,50000,20580646662,10,2594510,4783684.0,0
657,20153443,아수라,2016-09-28,2018-10-11,743 days 00:00:00.000000000,743,2,0.024,20,1,0.0,21,228,4.8,0.01,19,55000,20580701662,11,2594521,4783684.0,0
658,20153443,아수라,2016-09-28,2018-10-12,744 days 00:00:00.000000000,744,1,0.011,24,1,0.0,21,70,2.9,0.0,28,10000,20580711662,2,2594523,4783684.0,0
659,20153443,아수라,2016-09-28,2018-10-13,745 days 00:00:00.000000000,745,2,0.022,15,1,0.0,18,228,3.1,0.01,15,35000,20580746662,7,2594530,4783684.0,0
660,20153443,아수라,2016-09-28,2018-10-14,746 days 00:00:00.000000000,746,2,0.022,17,1,0.0,22,228,2.2,0.01,17,25000,20580771662,5,2594535,4783684.0,0
661,20153443,아수라,2016-09-28,2018-10-15,747 days 00:00:00.000000000,747,1,0.011,25,1,0.0,23,70,1.4,0.0,28,5000,20580776662,1,2594536,4783684.0,0
662,20153443,아수라,2016-09-28,2018-10-16,748 days 00:00:00.000000000,748,1,0.011,28,1,0.0,25,114,4.4,0.0,35,25000,20580801662,5,2594541,4783684.0,0
663,20153443,아수라,2016-09-28,2018-10-17,749 days 00:00:00.000000000,749,2,0.022,22,1,0.0,23,228,1.8,0.01,21,20000,20580821662,4,2594545,4783684.0,0
664,20153443,아수라,2016-09-28,2019-06-08,983 days 00:00:00.000000000,983,1,0.012,21,1,0.1,17,8,100.0,0.0,30,96000,20580917662,8,2594553,4783684.0,0
665,20153443,아수라,2016-09-28,2019-09-28,1095 days 00:00:00.000000000,1095,1,0.006999999999999999,29,1,0.0,25,142,100.0,0.0,34,1562000,20582479662,142,2594695,4783684.0,0
666,20154661,형,2016-11-23,2016-11-10,-13 days +00:00:00.000000000,-13,1,0.015,24,1,0.1,22,326,100.0,0.01,20,1956000,1956000,326,326,5570985.0,1
667,20154661,형,2016-11-23,2016-11-11,-12 days +00:00:00.000000000,-12,9,0.13,13,9,0.5,12,2479,100.0,0.09,10,21580000,23536000,2479,2805,5570985.0,1
668,20154661,형,2016-11-23,2016-11-15,-8 days +00:00:00.000000000,-8,8,0.115,17,7,0.3,16,1710,94.2,0.07,14,11764000,35300000,1610,4415,5570985.0,1
669,20154661,형,2016-11-23,2016-11-16,-7 days +00:00:00.000000000,-7,48,0.7090000000000001,7,46,2.2,7,10673,99.9,0.42,6,77446000,112746000,10665,15080,5570985.0,1
670,20154661,형,2016-11-23,2016-11-17,-6 days +00:00:00.000000000,-6,1,0.016,30,1,0.0,27,218,2.3,0.01,25,45000,112791000,5,15085,5570985.0,1
671,20154661,형,2016-11-23,2016-11-18,-5 days +00:00:00.000000000,-5,4,0.065,19,4,0.2,17,1098,79.3,0.04,14,8290000,121081000,871,15956,5570985.0,1
672,20154661,형,2016-11-23,2016-11-19,-4 days +00:00:00.000000000,-4,12,0.219,11,10,0.5,12,3114,79.3,0.11,9,23445000,144526000,2468,18424,5570985.0,1
673,20154661,형,2016-11-23,2016-11-20,-3 days +00:00:00.000000000,-3,16,0.309,11,14,0.7,11,2730,76.6,0.1,11,18849000,163375000,2091,20515,5570985.0,1
674,20154661,형,2016-11-23,2016-11-23,0 days 00:00:00.000000000,0,2150,34.633,1,744,28.9,1,355704,21.3,14.49,1,574152500,737527500,75882,96397,5570985.0,1
675,20154661,형,2016-11-23,2016-11-24,1 days 00:00:00.000000000,1,4672,66.982,1,933,42.5,1,811474,16.9,31.6,1,1009937600,1747465100,136871,233268,5570985.0,1
676,20154661,형,2016-11-23,2016-11-25,2 days 00:00:00.000000000,2,4869,67.289,1,922,41.8,1,846341,19.4,31.89,1,1309855652,3057320752,164294,397562,5570985.0,1
677,20154661,형,2016-11-23,2016-11-26,3 days 00:00:00.000000000,3,5390,71.83800000000002,1,985,45.5,1,951283,33.5,33.93,1,2621334962,5678655714,318215,715777,5570985.0,1
678,20154661,형,2016-11-23,2016-11-27,4 days 00:00:00.000000000,4,5254,72.339,1,993,45.9,1,928258,34.7,34.03,1,2659765800,8338421514,322030,1037807,5570985.0,1
679,20154661,형,2016-11-23,2016-11-28,5 days 00:00:00.000000000,5,4916,69.84899999999999,1,917,43.7,1,845867,14.7,33.59,1,911932500,9250354014,124258,1162065,5570985.0,1
680,20154661,형,2016-11-23,2016-11-29,6 days 00:00:00.000000000,6,4936,68.82300000000001,1,945,42.1,1,844073,14.7,33.47,1,897445500,10147799514,123744,1285809,5570985.0,1
681,20154661,형,2016-11-23,2016-11-30,7 days 00:00:00.000000000,7,3415,41.702,1,772,35.5,1,620359,28.3,22.67,1,1021237700,11169037214,175672,1461481,5570985.0,1
682,20154661,형,2016-11-23,2016-12-01,8 days 00:00:00.000000000,8,3485,42.258,1,788,36.7,1,627846,16.0,23.24,1,726691800,11895729014,100341,1561822,5570985.0,1
683,20154661,형,2016-11-23,2016-12-02,9 days 00:00:00.000000000,9,3697,42.839,1,806,35.6,1,667293,18.6,23.99,1,985841547,12881570561,123789,1685611,5570985.0,1
684,20154661,형,2016-11-23,2016-12-03,10 days 00:00:00.000000000,10,4129,44.778,1,821,35.6,1,763898,31.9,26.02,1,2025459932,14907030493,243855,1929466,5570985.0,1
685,20154661,형,2016-11-23,2016-12-04,11 days 00:00:00.000000000,11,4071,45.053,1,832,36.3,1,755451,30.5,26.38,1,1943331900,16850362393,230616,2160082,5570985.0,1
686,20154661,형,2016-11-23,2016-12-05,12 days 00:00:00.000000000,12,3792,43.858,1,781,35.5,1,690658,11.7,26.08,1,593668700,17444031093,80495,2240577,5570985.0,1
687,20154661,형,2016-11-23,2016-12-06,13 days 00:00:00.000000000,13,3762,43.50100000000001,1,797,35.7,1,683913,11.8,25.85,1,582149500,18026180593,80621,2321198,5570985.0,1
688,20154661,형,2016-11-23,2016-12-07,14 days 00:00:00.000000000,14,2189,23.69,2,573,23.9,2,325118,15.8,12.65,2,373045600,18399226193,51238,2372436,5570985.0,1
689,20154661,형,2016-11-23,2016-12-08,15 days 00:00:00.000000000,15,2068,23.062,2,563,22.9,2,310415,15.7,11.99,2,348752000,18747978193,48741,2421177,5570985.0,1
690,20154661,형,2016-11-23,2016-12-09,16 days 00:00:00.000000000,16,2156,23.316,2,553,22.6,2,324670,18.0,12.17,2,466072000,19214050193,58264,2479441,5570985.0,1
691,20154661,형,2016-11-23,2016-12-10,17 days 00:00:00.000000000,17,2288,23.512,2,603,23.8,2,341729,32.4,12.25,2,904870500,20118920693,110537,2589978,5570985.0,1
692,20154661,형,2016-11-23,2016-12-11,18 days 00:00:00.000000000,18,2194,23.37,2,593,23.6,2,327469,29.2,12.02,2,789946400,20908867093,95521,2685499,5570985.0,1
693,20154661,형,2016-11-23,2016-12-12,19 days 00:00:00.000000000,19,2103,23.411,2,540,22.5,2,312817,10.2,12.3,2,230779400,21139646493,31916,2717415,5570985.0,1
694,20154661,형,2016-11-23,2016-12-13,20 days 00:00:00.000000000,20,2117,23.379,2,581,23.2,2,312708,12.1,12.26,2,265728600,21405375093,37741,2755156,5570985.0,1
695,20154661,형,2016-11-23,2016-12-14,21 days 00:00:00.000000000,21,1397,12.063,3,497,15.5,3,189349,13.9,7.26,3,187463900,21592838993,26365,2781521,5570985.0,1
696,20154661,형,2016-11-23,2016-12-15,22 days 00:00:00.000000000,22,1312,11.519,3,464,14.4,3,178919,14.6,6.87,3,183635200,21776474193,26085,2807606,5570985.0,1
697,20154661,형,2016-11-23,2016-12-16,23 days 00:00:00.000000000,23,1326,11.334,3,475,14.5,3,179804,16.3,6.72,3,228595300,22005069493,29342,2836948,5570985.0,1
698,20154661,형,2016-11-23,2016-12-17,24 days 00:00:00.000000000,24,1214,10.508,3,460,14.1,3,161440,29.8,5.74,3,385648500,22390717993,48118,2885066,5570985.0,1
699,20154661,형,2016-11-23,2016-12-18,25 days 00:00:00.000000000,25,1173,10.455,3,453,14.1,3,154821,28.6,5.62,3,360053800,22750771793,44239,2929305,5570985.0,1
700,20154661,형,2016-11-23,2016-12-19,26 days 00:00:00.000000000,26,1239,11.31,3,443,14.6,3,167546,9.9,6.52,3,121860600,22872632393,16508,2945813,5570985.0,1
701,20154661,형,2016-11-23,2016-12-20,27 days 00:00:00.000000000,27,1210,11.065,3,449,14.0,3,163219,10.4,6.35,3,119736700,22992369093,16915,2962728,5570985.0,1
702,20154661,형,2016-11-23,2016-12-21,28 days 00:00:00.000000000,28,175,1.568,4,117,3.8,4,23081,11.3,0.92,4,17343000,23009712093,2599,2965327,5570985.0,1
703,20154661,형,2016-11-23,2016-12-22,29 days 00:00:00.000000000,29,149,1.356,4,107,3.6,4,21008,12.8,0.83,4,18280400,23027992493,2681,2968008,5570985.0,1
704,20154661,형,2016-11-23,2016-12-23,30 days 00:00:00.000000000,30,139,1.204,4,98,3.3,4,20593,12.5,0.78,4,19423000,23047415493,2575,2970583,5570985.0,1
705,20154661,형,2016-11-23,2016-12-24,31 days 00:00:00.000000000,31,79,0.6859999999999999,4,64,2.2,4,11458,21.2,0.4,4,18947500,23066362993,2431,2973014,5570985.0,1
706,20154661,형,2016-11-23,2016-12-25,32 days 00:00:00.000000000,32,72,0.6509999999999999,4,58,2.0,4,12250,21.1,0.43,4,20470900,23086833893,2588,2975602,5570985.0,1
707,20154661,형,2016-11-23,2016-12-26,33 days 00:00:00.000000000,33,117,1.099,4,80,2.9,4,17023,7.7,0.66,4,8534500,23095368393,1306,2976908,5570985.0,1
708,20154661,형,2016-11-23,2016-12-27,34 days 00:00:00.000000000,34,107,1.013,4,74,2.6,4,15470,9.4,0.6,4,10460900,23105829293,1459,2978367,5570985.0,1
709,20154661,형,2016-11-23,2016-12-28,35 days 00:00:00.000000000,35,15,0.195,4,12,0.5,4,2209,13.4,0.08,4,1783500,23107612793,295,2978662,5570985.0,1
710,20154661,형,2016-11-23,2016-12-29,36 days 00:00:00.000000000,36,15,0.195,5,13,0.6,5,2344,10.9,0.09,5,1552000,23109164793,255,2978917,5570985.0,1
711,20154661,형,2016-11-23,2016-12-30,37 days 00:00:00.000000000,37,15,0.19,4,12,0.6,4,2285,23.4,0.08,4,3032500,23112197293,534,2979451,5570985.0,1
712,20154661,형,2016-11-23,2016-12-31,38 days 00:00:00.000000000,38,12,0.14800000000000002,4,10,0.5,5,1937,10.7,0.07,4,1571000,23113768293,208,2979659,5570985.0,1
713,20154661,형,2016-11-23,2017-01-01,39 days 00:00:00.000000000,39,9,0.115,5,8,0.4,5,1378,8.9,0.05,4,944000,23114712293,123,2979782,5570985.0,1
714,20154661,형,2016-11-23,2017-01-02,40 days 00:00:00.000000000,40,14,0.185,5,11,0.5,5,2079,15.5,0.08,5,2429900,23117142193,323,2980105,5570985.0,1
715,20154661,형,2016-11-23,2017-01-03,41 days 00:00:00.000000000,41,15,0.198,8,12,0.6,8,3093,5.2,0.12,6,1082000,23118224193,162,2980267,5570985.0,1
716,20154661,형,2016-11-23,2017-01-04,42 days 00:00:00.000000000,42,2,0.028,14,2,0.1,12,431,7.4,0.02,9,190000,23118414193,32,2980299,5570985.0,1
717,20154661,형,2016-11-23,2017-01-05,43 days 00:00:00.000000000,43,1,0.015,15,1,0.0,12,304,5.3,0.01,12,86000,23118500193,16,2980315,5570985.0,1
718,20154661,형,2016-11-23,2017-01-06,44 days 00:00:00.000000000,44,1,0.015,16,1,0.0,13,304,6.9,0.01,11,136000,23118636193,21,2980336,5570985.0,1
719,20154661,형,2016-11-23,2017-01-07,45 days 00:00:00.000000000,45,2,0.032,13,1,0.0,13,266,12.4,0.01,11,242500,23118878693,33,2980369,5570985.0,1
720,20154661,형,2016-11-23,2017-01-08,46 days 00:00:00.000000000,46,2,0.033,14,1,0.0,14,266,10.5,0.01,11,188500,23119067193,28,2980397,5570985.0,1
721,20154661,형,2016-11-23,2017-01-09,47 days 00:00:00.000000000,47,1,0.017,14,1,0.0,12,133,25.6,0.0,21,177000,23119244193,34,2980431,5570985.0,1
722,20154661,형,2016-11-23,2017-01-10,48 days 00:00:00.000000000,48,3,0.051,12,2,0.1,15,570,34.9,0.02,12,1168000,23120412193,199,2980630,5570985.0,1
723,20154661,형,2016-11-23,2017-01-11,49 days 00:00:00.000000000,49,2,0.057,15,1,0.1,15,608,13.7,0.02,12,491000,23120903193,83,2980713,5570985.0,1
724,20154661,형,2016-11-23,2017-01-12,50 days 00:00:00.000000000,50,5,0.182,10,3,0.3,12,1226,87.8,0.04,8,6922200,23127825393,1076,2981789,5570985.0,1
725,20154661,형,2016-11-23,2017-01-16,54 days 00:00:00.000000000,54,1,0.037000000000000005,17,1,0.1,14,133,15.0,0.0,19,109000,23127934393,20,2981809,5570985.0,1
726,20154661,형,2016-11-23,2017-01-17,55 days 00:00:00.000000000,55,1,0.036000000000000004,20,1,0.1,16,108,34.3,0.0,24,202000,23128136393,37,2981846,5570985.0,1
727,20154661,형,2016-11-23,2017-01-18,56 days 00:00:00.000000000,56,1,0.009000000000000001,20,1,0.0,17,205,10.2,0.01,17,113000,23128249393,21,2981867,5570985.0,1
728,20154661,형,2016-11-23,2017-01-19,57 days 00:00:00.000000000,57,1,0.009000000000000001,21,1,0.0,18,127,24.4,0.0,22,182500,23128431893,31,2981898,5570985.0,1
729,20154661,형,2016-11-23,2017-01-20,58 days 00:00:00.000000000,58,1,0.009000000000000001,17,1,0.0,16,205,3.9,0.01,13,44000,23128475893,8,2981906,5570985.0,1
730,20154661,형,2016-11-23,2017-01-21,59 days 00:00:00.000000000,59,1,0.008,17,1,0.0,16,127,7.1,0.0,22,59500,23128535393,9,2981915,5570985.0,1
731,20154661,형,2016-11-23,2017-01-22,60 days 00:00:00.000000000,60,2,0.017,13,2,0.1,11,241,7.9,0.01,13,122000,23128657393,19,2981934,5570985.0,1
732,20154661,형,2016-11-23,2017-01-23,61 days 00:00:00.000000000,61,2,0.018000000000000002,14,1,0.0,14,266,7.5,0.01,13,109000,23128766393,20,2981954,5570985.0,1
733,20154661,형,2016-11-23,2017-01-24,62 days 00:00:00.000000000,62,2,0.018000000000000002,17,1,0.0,16,266,25.6,0.01,16,345500,23129111893,68,2982022,5570985.0,1
734,20154661,형,2016-11-23,2017-03-23,120 days 00:00:00.000000000,120,1,0.014,15,1,0.1,14,132,90.9,0.01,14,500000,23129611893,120,2982142,5570985.0,1
